CustomerID,Gender,Age,Income,LoanAmount,LoanTerm,CreditScore,EmploymentStatus,MaritalStatus,PreviousDefaults,Defaulted
CUST015425,Female,64,84949,5943,48,792,Unemployed,Widowed,4,Yes
CUST015426,Male,69,107882,8665,36,609,Unemployed,Divorced,4,No
CUST015427,Male,58,34308,11619,24,374,Full-time,Married,3,Yes
CUST015428,Female,64,88982,22886,60,548,Self-employed,Married,4,No
CUST015429,Female,52,53977,31993,12,367,Unemployed,Single,4,No
CUST015430,Male,37,141568,8530,36,372,Part-time,Divorced,1,No
CUST015431,Female,36,93512,13087,48,431,Unemployed,Single,2,No
CUST015432,Male,19,84869,20464,12,571,Self-employed,Widowed,1,Yes
CUST015433,Male,50,42946,6637,24,659,Part-time,Married,3,No
CUST015434,Female,35,122663,49892,36,799,Full-time,Widowed,4,No
CUST015435,Female,36,140563,43785,36,576,Full-time,Divorced,0,No
CUST015436,Female,60,22651,15448,60,512,Unemployed,Single,1,No
CUST015437,Male,49,137644,5415,60,390,Part-time,Single,4,No
CUST015438,Male,68,113783,9179,48,791,Full-time,Married,1,No
CUST015439,Female,37,33791,20686,48,527,Unemployed,Married,1,Yes
CUST015440,Female,68,135332,10800,36,771,Unemployed,Single,1,No
CUST015441,Male,27,120326,20263,12,846,Part-time,Single,2,No
CUST015442,Male,62,74156,41911,36,405,Part-time,Divorced,0,No
CUST015443,Male,65,143821,27738,12,654,Part-time,Married,4,Yes
CUST015444,Male,36,30487,14147,48,344,Self-employed,Widowed,2,No
CUST015445,Male,57,52494,26022,24,699,Part-time,Single,0,No
CUST015446,Female,20,33397,36617,12,752,Full-time,Divorced,1,Yes
CUST015447,Female,47,32520,9323,48,643,Part-time,Divorced,2,No
CUST015448,Male,38,41368,26218,60,650,Self-employed,Married,2,No
CUST015449,Female,67,43307,13473,60,692,Part-time,Married,2,No
CUST015450,Female,64,51218,16340,36,756,Full-time,Widowed,1,Yes
CUST015451,Male,31,88266,20089,48,714,Full-time,Widowed,0,No
CUST015452,Female,22,23838,13890,24,393,Self-employed,Single,2,Yes
CUST015453,Female,59,68383,16708,60,691,Self-employed,Divorced,2,No
CUST015454,Female,29,143766,24116,60,720,Part-time,Widowed,1,Yes
CUST015455,Male,37,128321,7301,12,842,Part-time,Married,2,Yes
CUST015456,Male,65,81337,17369,24,356,Unemployed,Widowed,2,No
CUST015457,Male,42,26124,9925,48,790,Full-time,Widowed,0,No
CUST015458,Female,33,44096,9358,36,726,Full-time,Divorced,1,No
CUST015459,Male,69,125406,5724,12,740,Part-time,Divorced,4,Yes
CUST015460,Male,67,89227,21193,60,451,Unemployed,Divorced,3,No
CUST015461,Female,63,122127,38438,24,713,Unemployed,Single,2,No
CUST015462,Female,68,129196,19998,24,326,Self-employed,Married,2,No
CUST015463,Female,35,78479,48318,60,375,Self-employed,Divorced,4,No
CUST015464,Female,43,147829,16847,12,353,Self-employed,Widowed,0,Yes
CUST015465,Male,51,73725,15424,12,435,Full-time,Divorced,2,Yes
CUST015466,Male,20,43985,42632,24,763,Part-time,Widowed,1,No
CUST015467,Female,40,20792,23262,36,541,Part-time,Married,2,No
CUST015468,Male,56,121142,45666,24,398,Unemployed,Married,4,No
CUST015469,Male,50,83611,11989,60,631,Part-time,Widowed,4,No
CUST015470,Female,37,108185,39602,60,700,Self-employed,Married,3,No
CUST015471,Male,49,96645,16491,12,520,Unemployed,Divorced,0,No
CUST015472,Female,40,53865,23347,24,456,Self-employed,Divorced,0,Yes
CUST015473,Male,18,78077,10891,12,425,Self-employed,Single,1,No
CUST015474,Male,55,133007,40102,48,381,Unemployed,Divorced,3,Yes
CUST015475,Female,67,46305,44665,48,476,Part-time,Married,3,No
CUST015476,Female,52,135999,37824,36,358,Self-employed,Divorced,0,No
CUST015477,Female,40,63683,24764,12,705,Part-time,Married,0,Yes
CUST015478,Female,31,60824,26730,24,306,Unemployed,Widowed,1,Yes
CUST015479,Male,27,133882,49697,48,322,Full-time,Married,3,No
CUST015480,Female,50,100360,43544,24,594,Self-employed,Divorced,4,No
CUST015481,Female,58,77048,37113,12,807,Unemployed,Divorced,2,No
CUST015482,Male,36,47787,28216,60,605,Self-employed,Married,3,No
CUST015483,Male,43,60172,16678,12,368,Self-employed,Widowed,4,Yes
CUST015484,Male,68,84400,9674,36,845,Unemployed,Married,1,No
CUST015485,Female,21,110257,46117,48,833,Full-time,Widowed,3,No
CUST015486,Female,20,23479,39666,48,661,Full-time,Divorced,0,No
CUST015487,Male,33,21373,36276,36,493,Part-time,Single,2,No
CUST015488,Female,37,30388,38034,12,713,Unemployed,Married,2,No
CUST015489,Male,33,108532,24119,60,377,Full-time,Single,0,No
CUST015490,Male,49,134950,25490,24,843,Unemployed,Married,3,No
CUST015491,Male,25,46748,44890,36,673,Unemployed,Widowed,3,No
CUST015492,Male,49,83590,10633,60,747,Unemployed,Married,3,No
CUST015493,Male,36,96858,40964,36,677,Unemployed,Divorced,3,No
CUST015494,Male,23,85379,36676,36,689,Part-time,Single,0,No
CUST015495,Male,59,27934,34544,24,762,Unemployed,Married,4,No
CUST015496,Male,61,56620,20634,12,638,Full-time,Divorced,1,No
CUST015497,Female,21,72101,8400,24,439,Self-employed,Widowed,2,No
CUST015498,Female,19,144346,8723,60,683,Unemployed,Married,4,No
CUST015499,Male,30,36413,9811,12,547,Self-employed,Divorced,0,Yes
CUST015500,Male,18,118429,49033,36,334,Full-time,Divorced,3,No
CUST015501,Male,33,80080,11281,48,328,Self-employed,Widowed,1,No
CUST015502,Male,21,35184,10839,36,498,Full-time,Widowed,2,No
CUST015503,Female,55,85897,17906,36,726,Unemployed,Single,4,Yes
CUST015504,Male,40,27917,11693,12,484,Full-time,Single,4,Yes
CUST015505,Male,51,61552,35915,12,844,Self-employed,Single,0,Yes
CUST015506,Female,45,117711,35231,24,367,Unemployed,Single,4,No
CUST015507,Female,59,131890,20791,48,494,Self-employed,Divorced,2,No
CUST015508,Female,46,66191,20585,48,578,Self-employed,Single,3,No
CUST015509,Female,44,102193,46484,60,683,Self-employed,Widowed,2,Yes
CUST015510,Male,18,134196,45146,48,413,Unemployed,Single,0,Yes
CUST015511,Male,59,146502,44722,36,329,Self-employed,Single,3,No
CUST015512,Female,45,52978,40062,12,432,Part-time,Single,1,Yes
CUST015513,Female,34,111399,26593,36,303,Full-time,Married,1,Yes
CUST015514,Female,64,70261,18826,36,465,Full-time,Widowed,1,No
CUST015515,Female,24,124766,33080,60,695,Self-employed,Divorced,3,No
CUST015516,Male,62,89116,33040,24,336,Part-time,Single,3,No
CUST015517,Male,57,39089,23328,48,477,Unemployed,Divorced,0,Yes
CUST015518,Male,59,62209,5487,60,781,Unemployed,Single,3,Yes
CUST015519,Male,66,54849,12747,60,658,Part-time,Single,2,Yes
CUST015520,Female,37,141657,21116,12,469,Full-time,Widowed,0,No
CUST015521,Female,36,33151,40671,48,403,Self-employed,Widowed,3,No
CUST015522,Female,52,55138,43136,48,629,Full-time,Single,0,No
CUST015523,Female,68,133796,41103,60,561,Part-time,Divorced,1,Yes
CUST015524,Male,63,66249,49599,12,767,Unemployed,Divorced,3,No
CUST015525,Female,69,69069,11687,36,456,Full-time,Divorced,4,No
CUST015526,Female,69,89662,22507,60,793,Unemployed,Widowed,0,No
CUST015527,Female,60,46183,47753,48,619,Self-employed,Single,3,Yes
CUST015528,Female,60,27233,12293,12,810,Unemployed,Single,0,No
CUST015529,Female,65,94091,32912,12,532,Part-time,Married,0,No
CUST015530,Male,58,126971,27104,48,571,Full-time,Widowed,2,Yes
CUST015531,Male,55,128151,19032,36,453,Part-time,Divorced,3,No
CUST015532,Male,37,54454,20669,24,796,Unemployed,Widowed,4,No
CUST015533,Male,41,28517,16296,24,704,Self-employed,Divorced,3,No
CUST015534,Male,54,86621,10164,24,321,Unemployed,Widowed,0,Yes
CUST015535,Male,40,23462,23217,36,595,Full-time,Married,0,No
CUST015536,Female,33,59017,39268,24,836,Self-employed,Widowed,4,No
CUST015537,Male,61,42796,22109,60,301,Full-time,Single,0,No
CUST015538,Male,38,149319,33650,12,507,Full-time,Married,0,No
CUST015539,Female,27,27024,24940,48,793,Self-employed,Single,2,No
CUST015540,Male,58,41882,33672,60,499,Unemployed,Widowed,3,Yes
CUST015541,Male,35,60424,13187,48,531,Part-time,Widowed,4,No
CUST015542,Female,67,110622,43289,12,735,Self-employed,Single,2,No
CUST015543,Male,57,89261,40241,36,743,Full-time,Divorced,4,No
CUST015544,Female,59,125403,17012,36,677,Unemployed,Widowed,0,Yes
CUST015545,Female,28,36556,40189,12,348,Part-time,Widowed,3,No
CUST015546,Female,68,46668,16152,36,324,Unemployed,Divorced,2,No
CUST015547,Male,42,78265,43645,48,523,Part-time,Divorced,2,Yes
CUST015548,Male,27,104046,32950,60,822,Self-employed,Widowed,1,No
CUST015549,Male,41,108673,26282,24,367,Unemployed,Single,3,No
CUST015550,Female,59,49610,31965,12,399,Full-time,Divorced,3,No
CUST015551,Male,51,99744,25594,48,663,Part-time,Married,2,No
CUST015552,Male,26,123212,6590,24,716,Part-time,Widowed,4,No
CUST015553,Female,36,41054,19795,36,479,Part-time,Widowed,2,No
CUST015554,Male,68,52770,25019,12,337,Unemployed,Single,1,No
CUST015555,Male,67,139897,40643,60,391,Self-employed,Married,2,No
CUST015556,Male,67,74068,8523,48,340,Part-time,Single,1,No
CUST015557,Female,42,127613,11196,24,608,Part-time,Married,2,No
CUST015558,Female,21,30498,42521,36,568,Self-employed,Divorced,1,No
CUST015559,Male,24,129291,10289,24,790,Full-time,Single,3,Yes
CUST015560,Female,57,45438,17490,36,691,Unemployed,Married,4,No
CUST015561,Female,50,31719,33789,60,339,Part-time,Married,4,No
CUST015562,Female,30,79447,16864,12,661,Part-time,Divorced,1,No
CUST015563,Male,63,53262,29385,60,842,Unemployed,Single,1,No
CUST015564,Male,37,67732,28404,60,412,Full-time,Married,0,No
CUST015565,Female,22,98867,30720,36,681,Full-time,Widowed,0,No
CUST015566,Male,24,66113,19877,60,785,Unemployed,Widowed,4,No
CUST015567,Female,31,126433,29492,36,843,Self-employed,Divorced,2,Yes
CUST015568,Male,54,36692,26953,60,516,Self-employed,Single,4,No
CUST015569,Female,67,56779,45724,60,343,Self-employed,Widowed,0,Yes
CUST015570,Male,46,105446,21651,48,801,Self-employed,Married,0,No
CUST015571,Male,55,133029,32934,48,758,Unemployed,Married,1,No
CUST015572,Male,50,46956,5740,24,452,Unemployed,Married,1,No
CUST015573,Female,39,132204,39831,48,450,Full-time,Widowed,3,No
CUST015574,Female,35,64632,17256,48,608,Full-time,Married,0,No
CUST015575,Male,22,111258,33745,12,448,Full-time,Married,4,No
CUST015576,Male,26,43791,11245,48,409,Part-time,Single,2,No
CUST015577,Female,35,107403,25250,60,843,Self-employed,Divorced,0,No
CUST015578,Female,49,143782,39041,60,463,Unemployed,Divorced,4,No
CUST015579,Female,63,108476,32593,60,367,Unemployed,Widowed,4,No
CUST015580,Male,68,137776,42489,24,834,Self-employed,Married,4,No
CUST015581,Female,68,145223,43709,12,439,Part-time,Divorced,4,Yes
CUST015582,Female,64,105569,31162,60,379,Self-employed,Widowed,4,Yes
CUST015583,Male,34,89771,6555,48,502,Part-time,Married,0,No
CUST015584,Female,52,98236,21728,24,671,Full-time,Divorced,3,No
CUST015585,Female,22,30608,10547,48,374,Part-time,Widowed,1,No
CUST015586,Female,48,81716,39190,60,748,Self-employed,Married,4,Yes
CUST015587,Female,24,40121,38076,48,690,Unemployed,Widowed,4,Yes
CUST015588,Female,19,37098,42878,12,316,Unemployed,Single,1,No
CUST015589,Male,51,63868,20364,36,801,Part-time,Divorced,1,No
CUST015590,Male,68,72621,49766,60,511,Part-time,Widowed,2,Yes
CUST015591,Male,62,91159,17851,36,664,Self-employed,Widowed,3,No
CUST015592,Female,20,70686,39769,36,734,Part-time,Divorced,2,No
CUST015593,Female,38,78387,44896,60,552,Part-time,Married,4,No
CUST015594,Female,65,35700,26915,12,301,Full-time,Married,0,No
CUST015595,Male,28,56341,44824,36,570,Self-employed,Single,0,Yes
CUST015596,Male,59,98865,14153,12,382,Full-time,Married,1,No
CUST015597,Female,33,23952,34697,60,795,Unemployed,Single,0,No
CUST015598,Male,43,41631,9120,24,562,Self-employed,Married,4,Yes
CUST015599,Female,20,104562,11816,12,465,Part-time,Single,3,No
CUST015600,Male,32,132844,39586,60,812,Full-time,Divorced,3,No
CUST015601,Male,46,127262,6165,24,783,Full-time,Married,3,No
CUST015602,Male,41,147243,38092,60,476,Self-employed,Married,3,No
CUST015603,Male,59,111608,43848,24,724,Full-time,Married,0,No
CUST015604,Male,55,97497,30392,60,763,Part-time,Married,0,Yes
CUST015605,Female,45,20900,19476,60,618,Self-employed,Single,0,No
CUST015606,Male,37,116358,29315,36,408,Part-time,Single,0,No
CUST015607,Male,65,90400,8704,36,608,Full-time,Married,2,No
CUST015608,Male,30,114935,11397,60,499,Part-time,Single,0,Yes
CUST015609,Male,23,109743,31951,24,487,Self-employed,Married,1,Yes
CUST015610,Female,49,81391,49225,48,582,Part-time,Married,3,Yes
CUST015611,Female,24,74846,32091,12,579,Self-employed,Married,2,No
CUST015612,Male,23,139426,42448,24,667,Part-time,Divorced,2,No
CUST015613,Male,40,61365,42500,24,395,Part-time,Divorced,4,No
CUST015614,Female,30,27692,15842,24,380,Part-time,Single,4,No
CUST015615,Female,58,98888,26875,12,638,Unemployed,Divorced,0,Yes
CUST015616,Female,68,66255,25005,48,528,Full-time,Divorced,4,No
CUST015617,Female,44,127793,30478,12,385,Unemployed,Divorced,3,Yes
CUST015618,Female,46,34673,19738,12,843,Part-time,Single,2,No
CUST015619,Female,52,40749,37328,60,556,Unemployed,Married,4,No
CUST015620,Female,59,126763,41265,24,339,Full-time,Widowed,0,Yes
CUST015621,Male,61,72783,24526,12,378,Self-employed,Divorced,3,Yes
CUST015622,Female,60,127814,44583,24,635,Full-time,Married,2,Yes
CUST015623,Female,21,57985,41979,60,367,Self-employed,Widowed,4,No
CUST015624,Female,58,77663,33656,36,719,Full-time,Single,4,No
CUST015625,Female,60,32880,9288,36,337,Part-time,Divorced,0,Yes
CUST015626,Female,30,131374,16115,12,356,Full-time,Divorced,1,Yes
CUST015627,Female,61,146592,38559,60,652,Unemployed,Single,3,Yes
CUST015628,Male,41,117634,8744,24,568,Self-employed,Married,2,No
CUST015629,Female,51,70431,44136,36,375,Full-time,Single,0,No
CUST015630,Female,52,115107,26922,24,576,Unemployed,Single,0,No
CUST015631,Female,47,140138,24153,48,846,Part-time,Single,2,Yes
CUST015632,Female,38,128132,9975,60,357,Part-time,Single,3,No
CUST015633,Female,40,111299,25172,60,759,Full-time,Widowed,3,No
CUST015634,Female,18,107682,21671,60,368,Self-employed,Divorced,1,No
CUST015635,Male,23,70772,18554,48,558,Part-time,Single,0,Yes
CUST015636,Female,45,50546,11140,48,449,Unemployed,Divorced,4,Yes
CUST015637,Female,64,94314,17934,24,633,Self-employed,Divorced,2,Yes
CUST015638,Female,52,73470,38286,60,771,Full-time,Married,2,No
CUST015639,Female,46,75416,17278,12,599,Full-time,Divorced,4,Yes
CUST015640,Female,61,106710,28996,24,563,Part-time,Married,4,No
CUST015641,Female,23,130506,20226,12,345,Full-time,Divorced,0,No
CUST015642,Male,25,47070,12457,36,369,Part-time,Divorced,4,No
CUST015643,Female,36,112491,5850,24,757,Self-employed,Married,4,No
CUST015644,Female,24,126510,45065,48,412,Full-time,Divorced,0,No
CUST015645,Female,34,78797,32707,36,650,Full-time,Widowed,4,Yes
CUST015646,Female,49,60820,18953,24,776,Unemployed,Single,1,No
CUST015647,Female,53,75205,5953,48,480,Part-time,Divorced,1,No
CUST015648,Male,39,46174,16096,36,787,Full-time,Single,4,No
CUST015649,Female,37,130268,17877,60,815,Self-employed,Married,3,No
CUST015650,Female,25,96212,45261,12,646,Full-time,Divorced,1,Yes
CUST015651,Female,45,62412,30342,24,587,Self-employed,Single,4,No
CUST015652,Male,62,87256,12322,24,702,Part-time,Divorced,2,No
CUST015653,Male,41,80122,35443,12,805,Unemployed,Widowed,4,No
CUST015654,Female,42,20072,49088,12,396,Full-time,Widowed,0,Yes
CUST015655,Male,33,105921,7194,48,684,Full-time,Single,1,No
CUST015656,Female,32,148415,22952,48,831,Self-employed,Divorced,2,Yes
CUST015657,Male,56,21775,37000,24,630,Full-time,Widowed,0,No
CUST015658,Male,45,56263,42682,12,778,Unemployed,Married,4,No
CUST015659,Female,54,94319,29813,12,628,Full-time,Widowed,2,No
CUST015660,Female,46,114083,47580,60,751,Part-time,Widowed,0,No
CUST015661,Male,25,41404,25595,48,550,Self-employed,Widowed,3,No
CUST015662,Male,26,24944,44344,24,693,Unemployed,Married,2,No
CUST015663,Female,31,131239,42009,60,645,Self-employed,Widowed,1,Yes
CUST015664,Female,66,80637,14277,24,639,Self-employed,Divorced,4,Yes
CUST015665,Male,59,72244,42848,60,788,Full-time,Divorced,3,No
CUST015666,Female,65,131642,34104,36,760,Self-employed,Single,0,No
CUST015667,Male,69,125444,39936,48,527,Unemployed,Divorced,0,Yes
CUST015668,Female,18,148219,5341,60,427,Part-time,Married,0,No
CUST015669,Male,49,123384,35784,24,542,Self-employed,Divorced,3,No
CUST015670,Female,56,130972,30026,36,331,Self-employed,Widowed,2,Yes
CUST015671,Male,62,70325,34800,12,586,Unemployed,Married,1,No
CUST015672,Male,21,35350,19713,24,666,Part-time,Single,0,No
CUST015673,Male,35,87658,23190,60,358,Unemployed,Single,2,Yes
CUST015674,Male,48,27565,39727,48,684,Part-time,Married,2,Yes
CUST015675,Female,40,103255,20265,12,432,Self-employed,Widowed,4,No
CUST015676,Male,23,143049,49191,60,571,Full-time,Married,2,No
CUST015677,Female,56,78313,10539,36,713,Self-employed,Widowed,1,Yes
CUST015678,Female,31,125039,45322,24,584,Self-employed,Single,2,No
CUST015679,Male,19,72224,27455,24,717,Self-employed,Married,3,No
CUST015680,Male,49,37924,17533,24,503,Part-time,Married,1,No
CUST015681,Male,28,90214,35742,60,517,Part-time,Widowed,1,Yes
CUST015682,Female,60,66093,25088,48,710,Self-employed,Divorced,4,No
CUST015683,Male,45,21050,10055,24,597,Self-employed,Widowed,0,Yes
CUST015684,Female,28,130526,12484,36,621,Part-time,Widowed,3,Yes
CUST015685,Male,48,147512,35020,36,600,Part-time,Single,1,Yes
CUST015686,Male,63,65818,13357,12,557,Unemployed,Single,1,Yes
CUST015687,Male,26,144880,31275,12,825,Full-time,Single,0,No
CUST015688,Female,29,82147,35074,12,373,Unemployed,Widowed,4,No
CUST015689,Female,52,79789,5839,48,370,Part-time,Married,3,No
CUST015690,Male,48,43233,23467,60,550,Full-time,Divorced,2,Yes
CUST015691,Male,23,80736,34071,24,460,Unemployed,Divorced,2,No
CUST015692,Female,46,95657,25358,12,682,Part-time,Single,2,No
CUST015693,Female,59,115198,26102,60,364,Full-time,Single,2,No
CUST015694,Female,37,90481,30668,24,484,Full-time,Widowed,4,Yes
CUST015695,Female,45,92024,44372,24,307,Part-time,Widowed,4,No
CUST015696,Male,37,148545,19964,24,421,Self-employed,Divorced,3,No
CUST015697,Female,23,25115,19209,48,837,Self-employed,Widowed,0,Yes
CUST015698,Male,47,92505,47809,36,783,Self-employed,Widowed,3,Yes
CUST015699,Female,21,68000,23558,60,637,Full-time,Married,1,No
CUST015700,Male,29,108204,22203,60,416,Part-time,Married,2,Yes
CUST015701,Female,44,88818,12190,36,730,Unemployed,Married,1,Yes
CUST015702,Male,24,88702,29617,48,476,Full-time,Single,1,No
CUST015703,Male,62,105339,11082,48,550,Part-time,Widowed,0,No
CUST015704,Male,58,82482,11682,24,745,Unemployed,Divorced,1,No
CUST015705,Male,34,149558,40070,12,744,Self-employed,Single,2,No
CUST015706,Female,18,36808,15255,36,538,Part-time,Single,1,No
CUST015707,Male,59,36944,47161,36,468,Part-time,Married,4,Yes
CUST015708,Male,22,146637,41624,36,388,Self-employed,Widowed,4,Yes
CUST015709,Male,28,96750,38442,12,663,Unemployed,Widowed,0,No
CUST015710,Male,47,60065,7235,24,337,Unemployed,Divorced,2,No
CUST015711,Female,44,43778,10429,60,454,Part-time,Widowed,4,Yes
CUST015712,Female,55,102879,5988,24,329,Part-time,Widowed,3,No
CUST015713,Male,54,28680,26957,48,492,Unemployed,Single,3,No
CUST015714,Female,40,99912,7989,36,503,Self-employed,Married,4,Yes
CUST015715,Male,38,27774,27229,60,488,Part-time,Single,2,Yes
CUST015716,Female,22,78891,13148,48,346,Full-time,Married,0,Yes
CUST015717,Female,55,133631,42470,36,430,Self-employed,Married,4,Yes
CUST015718,Male,30,73710,14120,24,469,Part-time,Married,2,Yes
CUST015719,Male,57,32903,14635,36,547,Self-employed,Divorced,0,Yes
CUST015720,Female,52,65963,14406,12,425,Part-time,Single,2,Yes
CUST015721,Male,62,49484,25629,24,398,Full-time,Widowed,2,No
CUST015722,Female,49,116163,10311,12,620,Self-employed,Divorced,4,No
CUST015723,Male,24,58711,25299,48,511,Part-time,Married,1,No
CUST015724,Male,67,89892,27677,36,409,Full-time,Single,2,No
CUST015725,Female,50,49586,43189,12,675,Part-time,Divorced,1,No
CUST015726,Female,20,46398,19556,12,691,Part-time,Widowed,4,Yes
CUST015727,Female,42,146446,29465,24,830,Part-time,Divorced,4,No
CUST015728,Male,38,81726,26896,36,633,Unemployed,Single,1,No
CUST015729,Male,30,47914,40361,48,696,Part-time,Widowed,1,No
CUST015730,Female,46,143153,33761,60,605,Part-time,Widowed,3,Yes
CUST015731,Female,59,130478,13469,24,579,Self-employed,Widowed,4,No
CUST015732,Female,31,81202,37774,60,751,Self-employed,Widowed,2,Yes
CUST015733,Female,65,23333,33670,24,508,Part-time,Widowed,2,No
CUST015734,Male,42,107915,47975,48,726,Unemployed,Widowed,2,No
CUST015735,Male,66,66467,13360,12,567,Full-time,Widowed,3,No
CUST015736,Female,19,84172,24453,36,521,Part-time,Divorced,0,Yes
CUST015737,Male,69,95896,37862,36,357,Part-time,Divorced,1,No
CUST015738,Female,69,145443,7590,60,537,Self-employed,Widowed,0,No
CUST015739,Female,30,121655,19949,12,452,Full-time,Married,3,No
CUST015740,Male,52,48725,22042,48,634,Full-time,Widowed,4,No
CUST015741,Female,42,86412,7441,24,736,Part-time,Single,4,Yes
CUST015742,Female,25,109271,11455,48,506,Full-time,Divorced,0,No
CUST015743,Female,50,37128,36929,24,544,Unemployed,Married,2,No
CUST015744,Female,57,27714,18265,48,706,Unemployed,Widowed,4,No
CUST015745,Male,31,44559,21483,48,614,Self-employed,Single,4,No
CUST015746,Female,66,62948,30950,12,724,Part-time,Single,4,No
CUST015747,Female,62,47777,11218,36,554,Part-time,Married,3,Yes
CUST015748,Female,50,70041,47866,36,315,Self-employed,Married,2,No
CUST015749,Male,20,123420,28868,24,698,Full-time,Single,4,No
CUST015750,Female,21,132130,41171,36,583,Self-employed,Widowed,4,No
CUST015751,Male,61,49865,37423,36,845,Part-time,Married,1,No
CUST015752,Male,65,129073,11855,24,761,Full-time,Married,1,No
CUST015753,Female,61,125795,6016,24,647,Full-time,Widowed,4,No
CUST015754,Male,66,114526,45505,60,351,Full-time,Widowed,2,No
CUST015755,Female,35,111616,21248,48,739,Self-employed,Widowed,0,No
CUST015756,Female,46,87856,16133,24,350,Full-time,Widowed,1,Yes
CUST015757,Female,66,128016,26792,60,371,Full-time,Married,1,No
CUST015758,Male,59,142838,11784,36,609,Unemployed,Single,3,No
CUST015759,Male,63,102858,12465,12,362,Self-employed,Single,4,Yes
CUST015760,Male,68,127278,47855,12,541,Unemployed,Widowed,0,No
CUST015761,Female,60,22723,41941,36,624,Unemployed,Widowed,4,Yes
CUST015762,Male,64,37474,30810,48,831,Self-employed,Married,3,Yes
CUST015763,Male,58,55833,48844,12,487,Self-employed,Single,3,No
CUST015764,Female,21,67828,41791,36,480,Full-time,Divorced,1,Yes
CUST015765,Female,21,114306,21729,24,564,Self-employed,Divorced,2,Yes
CUST015766,Male,19,126974,13996,36,332,Self-employed,Divorced,4,No
CUST015767,Male,56,67673,18420,24,439,Self-employed,Widowed,4,No
CUST015768,Male,61,146160,10757,60,302,Self-employed,Single,0,No
CUST015769,Male,61,36657,44661,48,638,Full-time,Single,3,Yes
CUST015770,Male,68,27158,11264,24,683,Unemployed,Widowed,4,No
CUST015771,Male,54,28641,31594,48,557,Part-time,Divorced,1,Yes
CUST015772,Male,29,87310,48817,60,770,Unemployed,Widowed,3,No
CUST015773,Male,58,130854,30787,24,694,Self-employed,Divorced,3,Yes
CUST015774,Female,59,75465,12976,60,723,Self-employed,Widowed,1,No
CUST015775,Male,59,59567,21054,36,744,Full-time,Divorced,3,No
CUST015776,Female,26,139572,49932,12,788,Unemployed,Single,1,Yes
CUST015777,Female,54,71383,11909,24,778,Self-employed,Single,1,Yes
CUST015778,Female,45,34755,42009,48,773,Part-time,Divorced,1,No
CUST015779,Male,48,21857,16525,48,685,Unemployed,Married,3,No
CUST015780,Female,56,53911,40457,36,383,Full-time,Divorced,1,No
CUST015781,Male,52,91756,44510,36,813,Part-time,Widowed,0,No
CUST015782,Female,39,49436,13108,24,457,Part-time,Married,4,No
CUST015783,Male,39,109467,47087,24,672,Full-time,Divorced,4,No
CUST015784,Male,35,58717,28539,36,716,Part-time,Single,0,Yes
CUST015785,Female,25,117376,27113,12,623,Part-time,Divorced,1,No
CUST015786,Female,64,148156,13075,60,482,Part-time,Single,2,No
CUST015787,Female,55,119993,41327,36,376,Part-time,Widowed,1,Yes
CUST015788,Male,27,116591,43120,48,474,Full-time,Divorced,0,No
CUST015789,Female,49,78909,31912,36,369,Full-time,Divorced,4,No
CUST015790,Female,49,39949,30853,36,383,Part-time,Widowed,3,No
CUST015791,Female,47,102553,30385,24,504,Full-time,Single,4,No
CUST015792,Male,19,131087,11592,36,480,Self-employed,Divorced,1,No
CUST015793,Female,52,74603,12713,36,485,Self-employed,Married,3,No
CUST015794,Female,69,100497,15077,24,447,Part-time,Widowed,2,No
CUST015795,Female,19,49557,44082,24,548,Part-time,Widowed,4,No
CUST015796,Male,29,123121,13407,12,641,Part-time,Widowed,4,No
CUST015797,Female,23,87637,37112,60,319,Self-employed,Single,0,No
CUST015798,Male,30,30967,32818,24,443,Part-time,Widowed,1,No
CUST015799,Female,19,82211,43794,60,602,Part-time,Single,2,No
CUST015800,Female,34,106480,38826,12,803,Full-time,Married,0,Yes
CUST015801,Female,22,101686,7330,12,414,Self-employed,Married,4,Yes
CUST015802,Male,19,66369,18181,24,751,Self-employed,Single,1,No
CUST015803,Male,42,124226,49718,60,458,Full-time,Widowed,2,No
CUST015804,Male,24,147491,25947,24,368,Self-employed,Married,0,Yes
CUST015805,Male,33,64942,16678,24,591,Full-time,Widowed,1,No
CUST015806,Male,66,139251,22630,12,792,Self-employed,Single,1,No
CUST015807,Male,33,86468,17771,24,790,Unemployed,Widowed,4,No
CUST015808,Male,26,136095,43088,48,715,Part-time,Divorced,4,No
CUST015809,Female,20,120673,24617,12,616,Self-employed,Divorced,4,No
CUST015810,Male,42,39241,29549,12,663,Part-time,Divorced,3,No
CUST015811,Female,21,122079,48511,36,591,Self-employed,Single,3,Yes
CUST015812,Male,52,42742,25931,48,347,Full-time,Single,4,Yes
CUST015813,Female,34,108959,19967,48,523,Full-time,Single,4,No
CUST015814,Male,19,65862,38684,60,651,Full-time,Single,0,No
CUST015815,Female,61,61591,22699,24,559,Full-time,Widowed,1,No
CUST015816,Female,39,75541,21548,48,738,Part-time,Married,4,No
CUST015817,Female,34,105896,41817,24,556,Self-employed,Single,0,No
CUST015818,Female,22,88504,7916,36,334,Part-time,Divorced,0,No
CUST015819,Male,68,46391,25709,12,824,Unemployed,Single,0,No
CUST015820,Male,63,71643,23939,24,588,Part-time,Divorced,4,Yes
